state,constituency,candidate,party,party_normalized,alliance,votes,vote_share,total_votes,turnout,is_winner,position,margin,margin_pct,year
Uttar Pradesh,Uttar Pradesh PC 48,Candidate 3 (DMK),DMK,DMK,UPA,165858,14.13,1174144,59.3,False,3,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 48,Candidate 4 (INC),INC,INC,UPA,96956,8.26,1174144,72.7,False,4,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 49,Candidate 1 (BJP),BJP,BJP,NDA,174866,38.92,449250,63.6,True,1,29328,6.53,2019
Uttar Pradesh,Uttar Pradesh PC 49,Candidate 2 (JDU),JDU,JDU,NDA,145538,32.4,449250,68.0,False,2,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 49,Candidate 3 (DMK),DMK,DMK,UPA,128844,28.68,449250,74.1,False,3,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 50,Candidate 1 (JDU),JDU,JDU,NDA,186719,35.69,523227,67.1,True,1,40176,7.68,2019
Uttar Pradesh,Uttar Pradesh PC 50,Candidate 2 (DMK),DMK,DMK,UPA,146543,28.01,523227,75.0,False,2,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 50,Candidate 3 (INC),INC,INC,UPA,137456,26.27,523227,63.2,False,3,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 50,Candidate 4 (BJP),BJP,BJP,NDA,52507,10.04,523227,69.2,False,4,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 51,Candidate 1 (SP),SP,SP,SP-BSP,302098,51.89,582210,66.8,True,1,104074,17.88,2019
Uttar Pradesh,Uttar Pradesh PC 51,Candidate 2 (BJP),BJP,BJP,NDA,198024,34.01,582210,64.7,False,2,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 51,Candidate 3 (INC),INC,INC,UPA,82086,14.1,582210,58.9,False,3,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 52,Candidate 1 (INC),INC,INC,UPA,186652,32.84,568400,74.7,True,1,12074,2.12,2019
Uttar Pradesh,Uttar Pradesh PC 52,Candidate 2 (TMC),TMC,TMC,,174578,30.71,568400,77.9,False,2,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 52,Candidate 3 (BJP),BJP,BJP,NDA,171111,30.1,568400,63.0,False,3,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 52,Candidate 4 (YSR),YSR,YSR,,36057,6.34,568400,62.3,False,4,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 53,Candidate 1 (BJP),BJP,BJP,NDA,661861,61.39,1078081,71.1,True,1,245642,22.79,2019
Uttar Pradesh,Uttar Pradesh PC 53,Candidate 2 (BRS),BRS,BRS,,416219,38.61,1078081,56.9,False,2,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 54,Candidate 1 (INC),INC,INC,UPA,271755,37.66,721627,56.9,True,1,28826,3.99,2019
Uttar Pradesh,Uttar Pradesh PC 54,Candidate 2 (BJP),BJP,BJP,NDA,242929,33.66,721627,58.0,False,2,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 54,Candidate 3 (TDP),TDP,TDP,,116392,16.13,721627,58.6,False,3,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 54,Candidate 4 (SP),SP,SP,SP-BSP,90549,12.55,721627,66.2,False,4,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 55,Candidate 1 (INC),INC,INC,UPA,327405,66.11,495254,71.7,True,1,159557,32.22,2019
Uttar Pradesh,Uttar Pradesh PC 55,Candidate 2 (DMK),DMK,DMK,UPA,167848,33.89,495254,76.5,False,2,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 56,Candidate 1 (TDP),TDP,TDP,,303520,40.95,741108,70.0,True,1,29940,4.04,2019
Uttar Pradesh,Uttar Pradesh PC 56,Candidate 2 (JDU),JDU,JDU,NDA,273580,36.92,741108,64.2,False,2,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 56,Candidate 3 (BRS),BRS,BRS,,62725,8.46,741108,71.1,False,3,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 56,Candidate 4 (BJP),BJP,BJP,NDA,52492,7.08,741108,66.6,False,4,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 56,Candidate 5 (SP),SP,SP,SP-BSP,48789,6.58,741108,65.5,False,5,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 57,Candidate 1 (BJP),BJP,BJP,NDA,431419,48.32,892912,64.3,True,1,30440,3.41,2019
Uttar Pradesh,Uttar Pradesh PC 57,Candidate 2 (TDP),TDP,TDP,,400979,44.91,892912,76.6,False,2,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 57,Candidate 3 (IND),IND,IND,,60513,6.78,892912,63.0,False,3,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 58,Candidate 1 (TMC),TMC,TMC,,253762,26.14,970826,74.3,True,1,30583,3.15,2019
Uttar Pradesh,Uttar Pradesh PC 58,Candidate 2 (OTH),OTH,OTH,,223179,22.99,970826,72.2,False,2,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 58,Candidate 3 (INC),INC,INC,UPA,178849,18.42,970826,64.9,False,3,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 58,Candidate 4 (BJP),BJP,BJP,NDA,165434,17.04,970826,60.0,False,4,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 58,Candidate 5 (AIADMK),AIADMK,AIADMK,NDA,149599,15.41,970826,76.6,False,5,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 59,Candidate 1 (BJP),BJP,BJP,NDA,665259,59.69,1114614,71.4,True,1,500738,44.92,2019
Uttar Pradesh,Uttar Pradesh PC 59,Candidate 2 (INC),INC,INC,UPA,164521,14.76,1114614,76.5,False,2,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 59,Candidate 3 (AIADMK),AIADMK,AIADMK,NDA,129880,11.65,1114614,61.6,False,3,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 59,Candidate 4 (JDU),JDU,JDU,NDA,81650,7.33,1114614,61.9,False,4,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 59,Candidate 5 (SP),SP,SP,SP-BSP,73302,6.58,1114614,62.2,False,5,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 60,Candidate 1 (IND),IND,IND,,168236,22.67,742246,69.3,True,1,9235,1.24,2019
Uttar Pradesh,Uttar Pradesh PC 60,Candidate 2 (AIADMK),AIADMK,AIADMK,NDA,159001,21.42,742246,74.7,False,2,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 60,Candidate 3 (TMC),TMC,TMC,,155910,21.01,742246,69.0,False,3,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 60,Candidate 4 (BRS),BRS,BRS,,148434,20.0,742246,70.5,False,4,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 60,Candidate 5 (SP),SP,SP,SP-BSP,110661,14.91,742246,60.8,False,5,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 61,Candidate 1 (TMC),TMC,TMC,,427341,36.5,1170838,67.6,True,1,119366,10.19,2019
Uttar Pradesh,Uttar Pradesh PC 61,Candidate 2 (BJP),BJP,BJP,NDA,307975,26.3,1170838,57.9,False,2,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 61,Candidate 3 (BRS),BRS,BRS,,256914,21.94,1170838,70.4,False,3,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 61,Candidate 4 (SP),SP,SP,SP-BSP,178605,15.25,1170838,74.9,False,4,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 62,Candidate 1 (BJP),BJP,BJP,NDA,341624,31.28,1092090,65.2,True,1,41481,3.8,2019
Uttar Pradesh,Uttar Pradesh PC 62,Candidate 2 (IND),IND,IND,,300143,27.48,1092090,64.1,False,2,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 62,Candidate 3 (AIADMK),AIADMK,AIADMK,NDA,246532,22.57,1092090,72.0,False,3,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 62,Candidate 4 (INC),INC,INC,UPA,116386,10.66,1092090,67.3,False,4,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 62,Candidate 5 (SP),SP,SP,SP-BSP,87403,8.0,1092090,77.6,False,5,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 63,Candidate 1 (TDP),TDP,TDP,,315063,26.73,1178697,77.6,True,1,7762,0.66,2019
Uttar Pradesh,Uttar Pradesh PC 63,Candidate 2 (INC),INC,INC,UPA,307301,26.07,1178697,58.8,False,2,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 63,Candidate 3 (DMK),DMK,DMK,UPA,276809,23.48,1178697,68.6,False,3,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 63,Candidate 4 (AIADMK),AIADMK,AIADMK,NDA,121681,10.32,1178697,61.1,False,4,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 63,Candidate 5 (TMC),TMC,TMC,,89310,7.58,1178697,66.2,False,5,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 63,Candidate 6 (BJP),BJP,BJP,NDA,68530,5.81,1178697,67.7,False,6,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 64,Candidate 1 (BJP),BJP,BJP,NDA,412855,53.85,766747,64.8,True,1,58964,7.69,2019
Uttar Pradesh,Uttar Pradesh PC 64,Candidate 2 (INC),INC,INC,UPA,353891,46.15,766747,62.7,False,2,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 65,Candidate 1 (AIADMK),AIADMK,AIADMK,NDA,193115,28.73,672220,56.2,True,1,8553,1.27,2019
Uttar Pradesh,Uttar Pradesh PC 65,Candidate 2 (YSR),YSR,YSR,,184562,27.46,672220,67.8,False,2,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 65,Candidate 3 (BJP),BJP,BJP,NDA,124574,18.53,672220,67.7,False,3,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 65,Candidate 4 (JDU),JDU,JDU,NDA,103276,15.36,672220,61.2,False,4,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 65,Candidate 5 (SP),SP,SP,SP-BSP,66689,9.92,672220,55.4,False,5,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 66,Candidate 1 (INC),INC,INC,UPA,529712,45.6,1161605,61.0,True,1,147512,12.7,2019
Uttar Pradesh,Uttar Pradesh PC 66,Candidate 2 (BJP),BJP,BJP,NDA,382200,32.9,1161605,62.3,False,2,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 66,Candidate 3 (OTH),OTH,OTH,,249691,21.5,1161605,62.3,False,3,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 67,Candidate 1 (BJP),BJP,BJP,NDA,191969,40.51,473879,77.9,True,1,39099,8.25,2019
Uttar Pradesh,Uttar Pradesh PC 67,Candidate 2 (SP),SP,SP,SP-BSP,152870,32.26,473879,68.2,False,2,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 67,Candidate 3 (INC),INC,INC,UPA,69237,14.61,473879,61.0,False,3,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 67,Candidate 4 (IND),IND,IND,,59800,12.62,473879,67.2,False,4,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 68,Candidate 1 (BJP),BJP,BJP,NDA,408747,47.68,857247,56.5,True,1,161881,18.88,2019
Uttar Pradesh,Uttar Pradesh PC 68,Candidate 2 (INC),INC,INC,UPA,246866,28.8,857247,77.8,False,2,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 68,Candidate 3 (BRS),BRS,BRS,,201633,23.52,857247,74.2,False,3,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 69,Candidate 1 (BJP),BJP,BJP,NDA,384393,38.23,1005359,69.5,True,1,144426,14.37,2019
Uttar Pradesh,Uttar Pradesh PC 69,Candidate 2 (INC),INC,INC,UPA,239967,23.87,1005359,76.9,False,2,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 69,Candidate 3 (DMK),DMK,DMK,UPA,220586,21.94,1005359,70.1,False,3,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 69,Candidate 4 (YSR),YSR,YSR,,160410,15.96,1005359,68.6,False,4,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 70,Candidate 1 (YSR),YSR,YSR,,392428,32.9,1192782,76.6,True,1,64101,5.37,2019
Uttar Pradesh,Uttar Pradesh PC 70,Candidate 2 (BJP),BJP,BJP,NDA,328327,27.53,1192782,58.5,False,2,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 70,Candidate 3 (DMK),DMK,DMK,UPA,277629,23.28,1192782,55.7,False,3,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 70,Candidate 4 (TMC),TMC,TMC,,194396,16.3,1192782,58.4,False,4,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 71,Candidate 1 (JDU),JDU,JDU,NDA,662002,58.37,1134122,56.2,True,1,189883,16.74,2019
Uttar Pradesh,Uttar Pradesh PC 71,Candidate 2 (BJP),BJP,BJP,NDA,472119,41.63,1134122,61.3,False,2,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 72,Candidate 1 (OTH),OTH,OTH,,538189,49.57,1085787,55.0,True,1,114540,10.55,2019
Uttar Pradesh,Uttar Pradesh PC 72,Candidate 2 (BJP),BJP,BJP,NDA,423649,39.02,1085787,72.8,False,2,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 72,Candidate 3 (TMC),TMC,TMC,,123947,11.42,1085787,59.1,False,3,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 73,Candidate 1 (INC),INC,INC,UPA,386915,47.36,816909,66.8,True,1,64204,7.86,2019
Uttar Pradesh,Uttar Pradesh PC 73,Candidate 2 (BJP),BJP,BJP,NDA,322711,39.5,816909,56.5,False,2,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 73,Candidate 3 (TMC),TMC,TMC,,107282,13.13,816909,63.7,False,3,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 74,Candidate 1 (TMC),TMC,TMC,,333095,28.01,1189343,60.7,True,1,9656,0.81,2019
Uttar Pradesh,Uttar Pradesh PC 74,Candidate 2 (SP),SP,SP,SP-BSP,323439,27.19,1189343,61.2,False,2,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 74,Candidate 3 (TDP),TDP,TDP,,318434,26.77,1189343,57.8,False,3,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 74,Candidate 4 (BRS),BRS,BRS,,122115,10.27,1189343,73.5,False,4,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 74,Candidate 5 (BJP),BJP,BJP,NDA,92257,7.76,1189343,56.5,False,5,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 75,Candidate 1 (BJP),BJP,BJP,NDA,208322,31.86,653913,77.0,True,1,23023,3.52,2019
Uttar Pradesh,Uttar Pradesh PC 75,Candidate 2 (DMK),DMK,DMK,UPA,185299,28.34,653913,72.5,False,2,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 75,Candidate 3 (SP),SP,SP,SP-BSP,166170,25.41,653913,57.4,False,3,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 75,Candidate 4 (BRS),BRS,BRS,,94120,14.39,653913,61.4,False,4,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 76,Candidate 1 (BJP),BJP,BJP,NDA,358116,50.07,715171,68.0,True,1,1062,0.15,2019
Uttar Pradesh,Uttar Pradesh PC 76,Candidate 2 (DMK),DMK,DMK,UPA,357054,49.93,715171,70.0,False,2,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 77,Candidate 1 (INC),INC,INC,UPA,354705,38.55,920201,72.3,True,1,41307,4.49,2019
Uttar Pradesh,Uttar Pradesh PC 77,Candidate 2 (BJP),BJP,BJP,NDA,313398,34.06,920201,59.0,False,2,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 77,Candidate 3 (AIADMK),AIADMK,AIADMK,NDA,188474,20.48,920201,69.0,False,3,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 77,Candidate 4 (TMC),TMC,TMC,,63622,6.91,920201,65.8,False,4,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 78,Candidate 1 (INC),INC,INC,UPA,257081,45.65,563103,72.7,True,1,15817,2.81,2019
Uttar Pradesh,Uttar Pradesh PC 78,Candidate 2 (BJP),BJP,BJP,NDA,241264,42.85,563103,69.5,False,2,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 78,Candidate 3 (TMC),TMC,TMC,,64756,11.5,563103,65.4,False,3,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 79,Candidate 1 (BJP),BJP,BJP,NDA,542190,46.91,1155878,67.1,True,1,185537,16.05,2019
Uttar Pradesh,Uttar Pradesh PC 79,Candidate 2 (DMK),DMK,DMK,UPA,356653,30.86,1155878,61.5,False,2,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 79,Candidate 3 (SP),SP,SP,SP-BSP,257033,22.24,1155878,71.2,False,3,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 80,Candidate 1 (OTH),OTH,OTH,,344037,32.35,1063630,58.6,True,1,93447,8.79,2019
Uttar Pradesh,Uttar Pradesh PC 80,Candidate 2 (BJP),BJP,BJP,NDA,250590,23.56,1063630,77.0,False,2,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 80,Candidate 3 (YSR),YSR,YSR,,239583,22.53,1063630,61.9,False,3,0,0,2019
Uttar Pradesh,Uttar Pradesh PC 80,Candidate 4 (DMK),DMK,DMK,UPA,229418,21.57,1063630,76.4,False,4,0,0,2019
Maharashtra,Maharashtra PC 1,Candidate 1 (TMC),TMC,TMC,,622994,52.77,1180560,75.4,True,1,65429,5.54,2019
Maharashtra,Maharashtra PC 1,Candidate 2 (BJP),BJP,BJP,NDA,557565,47.23,1180560,57.6,False,2,0,0,2019
Maharashtra,Maharashtra PC 2,Candidate 1 (BJP),BJP,BJP,NDA,530866,65.64,808714,56.2,True,1,329174,40.7,2019
Maharashtra,Maharashtra PC 2,Candidate 2 (AIADMK),AIADMK,AIADMK,NDA,201692,24.94,808714,61.0,False,2,0,0,2019
Maharashtra,Maharashtra PC 2,Candidate 3 (DMK),DMK,DMK,UPA,76154,9.42,808714,65.0,False,3,0,0,2019
Maharashtra,Maharashtra PC 3,Candidate 1 (BRS),BRS,BRS,,136027,26.83,507086,72.3,True,1,10877,2.15,2019
Maharashtra,Maharashtra PC 3,Candidate 2 (DMK),DMK,DMK,UPA,125150,24.68,507086,60.1,False,2,0,0,2019
Maharashtra,Maharashtra PC 3,Candidate 3 (BJP),BJP,BJP,NDA,98913,19.51,507086,60.1,False,3,0,0,2019
Maharashtra,Maharashtra PC 3,Candidate 4 (INC),INC,INC,UPA,52387,10.33,507086,64.1,False,4,0,0,2019
Maharashtra,Maharashtra PC 3,Candidate 5 (OTH),OTH,OTH,,47845,9.44,507086,57.8,False,5,0,0,2019
Maharashtra,Maharashtra PC 3,Candidate 6 (TMC),TMC,TMC,,46761,9.22,507086,72.7,False,6,0,0,2019
Maharashtra,Maharashtra PC 4,Candidate 1 (DMK),DMK,DMK,UPA,124739,30.92,403442,70.3,True,1,22566,5.59,2019
Maharashtra,Maharashtra PC 4,Candidate 2 (BRS),BRS,BRS,,102173,25.33,403442,75.4,False,2,0,0,2019
Maharashtra,Maharashtra PC 4,Candidate 3 (IND),IND,IND,,59893,14.85,403442,69.4,False,3,0,0,2019
Maharashtra,Maharashtra PC 4,Candidate 4 (YSR),YSR,YSR,,55560,13.77,403442,73.8,False,4,0,0,2019
Maharashtra,Maharashtra PC 4,Candidate 5 (OTH),OTH,OTH,,42092,10.43,403442,66.7,False,5,0,0,2019
Maharashtra,Maharashtra PC 4,Candidate 6 (INC),INC,INC,UPA,18981,4.7,403442,63.7,False,6,0,0,2019
Maharashtra,Maharashtra PC 5,Candidate 1 (BJP),BJP,BJP,NDA,305411,43.62,700169,68.9,True,1,21361,3.05,2019
Maharashtra,Maharashtra PC 5,Candidate 2 (INC),INC,INC,UPA,284050,40.57,700169,65.6,False,2,0,0,2019
Maharashtra,Maharashtra PC 5,Candidate 3 (SP),SP,SP,SP-BSP,110707,15.81,700169,75.1,False,3,0,0,2019
Maharashtra,Maharashtra PC 6,Candidate 1 (AIADMK),AIADMK,AIADMK,NDA,394608,41.37,953819,65.4,True,1,75221,7.89,2019
Maharashtra,Maharashtra PC 6,Candidate 2 (BJP),BJP,BJP,NDA,319387,33.49,953819,58.6,False,2,0,0,2019
Maharashtra,Maharashtra PC 6,Candidate 3 (BRS),BRS,BRS,,181531,19.03,953819,61.6,False,3,0,0,2019
Maharashtra,Maharashtra PC 6,Candidate 4 (JDU),JDU,JDU,NDA,58291,6.11,953819,56.6,False,4,0,0,2019
Maharashtra,Maharashtra PC 7,Candidate 1 (BJP),BJP,BJP,NDA,319991,38.35,834413,74.1,True,1,30956,3.71,2019
Maharashtra,Maharashtra PC 7,Candidate 2 (INC),INC,INC,UPA,289035,34.64,834413,62.9,False,2,0,0,2019
Maharashtra,Maharashtra PC 7,Candidate 3 (SP),SP,SP,SP-BSP,123930,14.85,834413,70.3,False,3,0,0,2019
Maharashtra,Maharashtra PC 7,Candidate 4 (TMC),TMC,TMC,,101455,12.16,834413,67.4,False,4,0,0,2019
Maharashtra,Maharashtra PC 8,Candidate 1 (JDU),JDU,JDU,NDA,202046,42.07,480252,76.1,True,1,66509,13.85,2019
Maharashtra,Maharashtra PC 8,Candidate 2 (INC),INC,INC,UPA,135537,28.22,480252,77.6,False,2,0,0,2019
Maharashtra,Maharashtra PC 8,Candidate 3 (OTH),OTH,OTH,,61436,12.79,480252,61.0,False,3,0,0,2019
Maharashtra,Maharashtra PC 8,Candidate 4 (BJP),BJP,BJP,NDA,53785,11.2,480252,61.2,False,4,0,0,2019
Maharashtra,Maharashtra PC 8,Candidate 5 (TMC),TMC,TMC,,27446,5.72,480252,77.4,False,5,0,0,2019
Maharashtra,Maharashtra PC 9,Candidate 1 (BJP),BJP,BJP,NDA,222652,44.27,502937,63.9,True,1,1620,0.32,2019
Maharashtra,Maharashtra PC 9,Candidate 2 (BRS),BRS,BRS,,221032,43.95,502937,68.3,False,2,0,0,2019
Maharashtra,Maharashtra PC 9,Candidate 3 (TMC),TMC,TMC,,59251,11.78,502937,56.8,False,3,0,0,2019
Maharashtra,Maharashtra PC 10,Candidate 1 (INC),INC,INC,UPA,342188,39.02,877043,55.0,True,1,73945,8.43,2019
Maharashtra,Maharashtra PC 10,Candidate 2 (OTH),OTH,OTH,,268243,30.58,877043,61.8,False,2,0,0,2019
Maharashtra,Maharashtra PC 10,Candidate 3 (SP),SP,SP,SP-BSP,266611,30.4,877043,61.5,False,3,0,0,2019
Maharashtra,Maharashtra PC 11,Candidate 1 (TMC),TMC,TMC,,159230,29.47,540358,76.0,True,1,6537,1.21,2019
Maharashtra,Maharashtra PC 11,Candidate 2 (BJP),BJP,BJP,NDA,152693,28.26,540358,64.1,False,2,0,0,2019
Maharashtra,Maharashtra PC 11,Candidate 3 (INC),INC,INC,UPA,114985,21.28,540358,59.9,False,3,0,0,2019
Maharashtra,Maharashtra PC 11,Candidate 4 (AIADMK),AIADMK,AIADMK,NDA,113448,20.99,540358,78.0,False,4,0,0,2019
Maharashtra,Maharashtra PC 12,Candidate 1 (TMC),TMC,TMC,,410716,35.71,1150033,65.2,True,1,153269,13.33,2019
Maharashtra,Maharashtra PC 12,Candidate 2 (BRS),BRS,BRS,,257447,22.39,1150033,55.4,False,2,0,0,2019
Maharashtra,Maharashtra PC 12,Candidate 3 (BJP),BJP,BJP,NDA,193752,16.85,1150033,62.0,False,3,0,0,2019
Maharashtra,Maharashtra PC 12,Candidate 4 (DMK),DMK,DMK,UPA,178228,15.5,1150033,60.0,False,4,0,0,2019
Maharashtra,Maharashtra PC 12,Candidate 5 (AIADMK),AIADMK,AIADMK,NDA,109887,9.56,1150033,59.8,False,5,0,0,2019
Maharashtra,Maharashtra PC 13,Candidate 1 (SP),SP,SP,SP-BSP,300919,35.29,852618,72.0,True,1,49097,5.76,2019
Maharashtra,Maharashtra PC 13,Candidate 2 (BJP),BJP,BJP,NDA,251822,29.54,852618,77.3,False,2,0,0,2019
Maharashtra,Maharashtra PC 13,Candidate 3 (OTH),OTH,OTH,,193973,22.75,852618,67.2,False,3,0,0,2019
Maharashtra,Maharashtra PC 13,Candidate 4 (DMK),DMK,DMK,UPA,105901,12.42,852618,61.6,False,4,0,0,2019
Maharashtra,Maharashtra PC 14,Candidate 1 (INC),INC,INC,UPA,354138,30.13,1175331,64.0,True,1,41650,3.54,2019
Maharashtra,Maharashtra PC 14,Candidate 2 (DMK),DMK,DMK,UPA,312488,26.59,1175331,74.4,False,2,0,0,2019
Maharashtra,Maharashtra PC 14,Candidate 3 (SP),SP,SP,SP-BSP,241655,20.56,1175331,73.8,False,3,0,0,2019
Maharashtra,Maharashtra PC 14,Candidate 4 (TMC),TMC,TMC,,225548,19.19,1175331,72.3,False,4,0,0,2019
Maharashtra,Maharashtra PC 14,Candidate 5 (BJP),BJP,BJP,NDA,41500,3.53,1175331,76.0,False,5,0,0,2019
Maharashtra,Maharashtra PC 15,Candidate 1 (BJP),BJP,BJP,NDA,337320,39.92,845093,68.4,True,1,14206,1.68,2019
Maharashtra,Maharashtra PC 15,Candidate 2 (AIADMK),AIADMK,AIADMK,NDA,323114,38.23,845093,63.1,False,2,0,0,2019
Maharashtra,Maharashtra PC 15,Candidate 3 (SP),SP,SP,SP-BSP,184657,21.85,845093,60.5,False,3,0,0,2019
Maharashtra,Maharashtra PC 16,Candidate 1 (BJP),BJP,BJP,NDA,748300,79.41,942281,76.6,True,1,554320,58.83,2019
Maharashtra,Maharashtra PC 16,Candidate 2 (INC),INC,INC,UPA,193980,20.59,942281,64.2,False,2,0,0,2019
Maharashtra,Maharashtra PC 17,Candidate 1 (BJP),BJP,BJP,NDA,443559,37.72,1175823,67.7,True,1,38444,3.27,2019
Maharashtra,Maharashtra PC 17,Candidate 2 (BRS),BRS,BRS,,405115,34.45,1175823,58.2,False,2,0,0,2019
Maharashtra,Maharashtra PC 17,Candidate 3 (SP),SP,SP,SP-BSP,174880,14.87,1175823,57.7,False,3,0,0,2019
Maharashtra,Maharashtra PC 17,Candidate 4 (YSR),YSR,YSR,,152268,12.95,1175823,75.3,False,4,0,0,2019
Maharashtra,Maharashtra PC 18,Candidate 1 (SP),SP,SP,SP-BSP,679145,57.67,1177698,66.5,True,1,265002,22.5,2019
Maharashtra,Maharashtra PC 18,Candidate 2 (DMK),DMK,DMK,UPA,414143,35.17,1177698,64.9,False,2,0,0,2019
Maharashtra,Maharashtra PC 18,Candidate 3 (BJP),BJP,BJP,NDA,84408,7.17,1177698,76.8,False,3,0,0,2019
Maharashtra,Maharashtra PC 19,Candidate 1 (BJP),BJP,BJP,NDA,253515,54.45,465611,55.3,True,1,94929,20.39,2019
Maharashtra,Maharashtra PC 19,Candidate 2 (INC),INC,INC,UPA,158586,34.06,465611,77.2,False,2,0,0,2019
Maharashtra,Maharashtra PC 19,Candidate 3 (JDU),JDU,JDU,NDA,53508,11.49,465611,64.9,False,3,0,0,2019
Maharashtra,Maharashtra PC 20,Candidate 1 (SP),SP,SP,SP-BSP,368783,34.6,1065900,66.7,True,1,24192,2.27,2019
Maharashtra,Maharashtra PC 20,Candidate 2 (YSR),YSR,YSR,,344591,32.33,1065900,74.0,False,2,0,0,2019
Maharashtra,Maharashtra PC 20,Candidate 3 (INC),INC,INC,UPA,254045,23.83,1065900,73.2,False,3,0,0,2019
Maharashtra,Maharashtra PC 20,Candidate 4 (BJP),BJP,BJP,NDA,98479,9.24,1065900,68.3,False,4,0,0,2019
