state,constituency,candidate,party,party_normalized,alliance,votes,vote_share,total_votes,turnout,is_winner,position,margin,margin_pct,year
Uttar Pradesh,Uttar Pradesh PC 50,Candidate 3 (SP),SP,SP,INDIA,87034,21.09,412610,65.9,False,3,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 50,Candidate 4 (BRS),BRS,BRS,,38333,9.29,412610,65.9,False,4,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 50,Candidate 5 (OTH),OTH,OTH,,36293,8.8,412610,60.2,False,5,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 50,Candidate 6 (TMC),TMC,TMC,INDIA,33798,8.19,412610,58.9,False,6,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 51,Candidate 1 (BJP),BJP,BJP,NDA,379990,32.89,1155336,70.8,True,1,61442,5.32,2024
Uttar Pradesh,Uttar Pradesh PC 51,Candidate 2 (TMC),TMC,TMC,INDIA,318548,27.57,1155336,71.8,False,2,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 51,Candidate 3 (YSR),YSR,YSR,,269804,23.35,1155336,75.7,False,3,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 51,Candidate 4 (INC),INC,INC,INDIA,186991,16.19,1155336,57.7,False,4,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 52,Candidate 1 (OTH),OTH,OTH,,342284,32.66,1047893,61.0,True,1,26302,2.51,2024
Uttar Pradesh,Uttar Pradesh PC 52,Candidate 2 (INC),INC,INC,INDIA,315982,30.15,1047893,60.7,False,2,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 52,Candidate 3 (AIADMK),AIADMK,AIADMK,,284140,27.12,1047893,62.6,False,3,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 52,Candidate 4 (BJP),BJP,BJP,NDA,105486,10.07,1047893,67.2,False,4,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 53,Candidate 1 (INC),INC,INC,INDIA,401954,38.33,1048574,57.8,True,1,48511,4.63,2024
Uttar Pradesh,Uttar Pradesh PC 53,Candidate 2 (TMC),TMC,TMC,INDIA,353443,33.71,1048574,60.6,False,2,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 53,Candidate 3 (BJP),BJP,BJP,NDA,247454,23.6,1048574,72.3,False,3,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 53,Candidate 4 (SP),SP,SP,INDIA,45721,4.36,1048574,57.3,False,4,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 54,Candidate 1 (BJP),BJP,BJP,NDA,227669,34.07,668316,64.8,True,1,6036,0.9,2024
Uttar Pradesh,Uttar Pradesh PC 54,Candidate 2 (SP),SP,SP,INDIA,221633,33.16,668316,61.1,False,2,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 54,Candidate 3 (INC),INC,INC,INDIA,219013,32.77,668316,64.2,False,3,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 55,Candidate 1 (YSR),YSR,YSR,,235114,28.58,822610,77.5,True,1,59823,7.27,2024
Uttar Pradesh,Uttar Pradesh PC 55,Candidate 2 (BJP),BJP,BJP,NDA,175291,21.31,822610,70.7,False,2,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 55,Candidate 3 (TDP),TDP,TDP,NDA,153974,18.72,822610,69.5,False,3,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 55,Candidate 4 (OTH),OTH,OTH,,146217,17.77,822610,56.1,False,4,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 55,Candidate 5 (INC),INC,INC,INDIA,112012,13.62,822610,55.9,False,5,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 56,Candidate 1 (BJP),BJP,BJP,NDA,263194,28.67,918116,56.5,True,1,46760,5.09,2024
Uttar Pradesh,Uttar Pradesh PC 56,Candidate 2 (SP),SP,SP,INDIA,216434,23.57,918116,68.1,False,2,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 56,Candidate 3 (DMK),DMK,DMK,INDIA,181924,19.82,918116,58.0,False,3,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 56,Candidate 4 (AIADMK),AIADMK,AIADMK,,171868,18.72,918116,72.5,False,4,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 56,Candidate 5 (TDP),TDP,TDP,NDA,84693,9.22,918116,77.3,False,5,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 57,Candidate 1 (SP),SP,SP,INDIA,295263,33.5,881367,72.5,True,1,21560,2.45,2024
Uttar Pradesh,Uttar Pradesh PC 57,Candidate 2 (JDU),JDU,JDU,NDA,273703,31.05,881367,62.3,False,2,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 57,Candidate 3 (BJP),BJP,BJP,NDA,215437,24.44,881367,76.8,False,3,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 57,Candidate 4 (BRS),BRS,BRS,,96961,11.0,881367,74.2,False,4,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 58,Candidate 1 (BJP),BJP,BJP,NDA,295561,48.47,609788,72.9,True,1,41834,6.86,2024
Uttar Pradesh,Uttar Pradesh PC 58,Candidate 2 (BRS),BRS,BRS,,253727,41.61,609788,72.2,False,2,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 58,Candidate 3 (INC),INC,INC,INDIA,60499,9.92,609788,60.9,False,3,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 59,Candidate 1 (DMK),DMK,DMK,INDIA,431782,45.12,956963,55.5,True,1,128981,13.48,2024
Uttar Pradesh,Uttar Pradesh PC 59,Candidate 2 (BJP),BJP,BJP,NDA,302801,31.64,956963,65.7,False,2,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 59,Candidate 3 (INC),INC,INC,INDIA,222379,23.24,956963,73.7,False,3,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 60,Candidate 1 (DMK),DMK,DMK,INDIA,168480,31.81,529647,67.1,True,1,4517,0.85,2024
Uttar Pradesh,Uttar Pradesh PC 60,Candidate 2 (TMC),TMC,TMC,INDIA,163963,30.96,529647,72.2,False,2,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 60,Candidate 3 (INC),INC,INC,INDIA,151826,28.67,529647,71.4,False,3,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 60,Candidate 4 (BJP),BJP,BJP,NDA,45376,8.57,529647,70.4,False,4,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 61,Candidate 1 (SP),SP,SP,INDIA,263737,38.62,682927,70.1,True,1,61152,8.95,2024
Uttar Pradesh,Uttar Pradesh PC 61,Candidate 2 (OTH),OTH,OTH,,202585,29.66,682927,77.9,False,2,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 61,Candidate 3 (BJP),BJP,BJP,NDA,91710,13.43,682927,73.6,False,3,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 61,Candidate 4 (JDU),JDU,JDU,NDA,84412,12.36,682927,61.1,False,4,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 61,Candidate 5 (INC),INC,INC,INDIA,40480,5.93,682927,67.8,False,5,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 62,Candidate 1 (INC),INC,INC,INDIA,204286,38.34,532762,68.5,True,1,39254,7.37,2024
Uttar Pradesh,Uttar Pradesh PC 62,Candidate 2 (BJP),BJP,BJP,NDA,165032,30.98,532762,75.5,False,2,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 62,Candidate 3 (BRS),BRS,BRS,,140326,26.34,532762,60.7,False,3,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 62,Candidate 4 (SP),SP,SP,INDIA,23117,4.34,532762,65.9,False,4,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 63,Candidate 1 (BJP),BJP,BJP,NDA,248544,26.94,922465,73.4,True,1,10259,1.11,2024
Uttar Pradesh,Uttar Pradesh PC 63,Candidate 2 (INC),INC,INC,INDIA,238285,25.83,922465,64.0,False,2,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 63,Candidate 3 (YSR),YSR,YSR,,225172,24.41,922465,68.9,False,3,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 63,Candidate 4 (SP),SP,SP,INDIA,210462,22.82,922465,71.4,False,4,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 64,Candidate 1 (INC),INC,INC,INDIA,236718,48.26,490514,63.8,True,1,95842,19.54,2024
Uttar Pradesh,Uttar Pradesh PC 64,Candidate 2 (BJP),BJP,BJP,NDA,140876,28.72,490514,67.2,False,2,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 64,Candidate 3 (DMK),DMK,DMK,INDIA,112918,23.02,490514,56.7,False,3,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 65,Candidate 1 (DMK),DMK,DMK,INDIA,329909,35.81,921385,68.6,True,1,58042,6.3,2024
Uttar Pradesh,Uttar Pradesh PC 65,Candidate 2 (BJP),BJP,BJP,NDA,271867,29.51,921385,67.3,False,2,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 65,Candidate 3 (INC),INC,INC,INDIA,121726,13.21,921385,67.1,False,3,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 65,Candidate 4 (OTH),OTH,OTH,,113308,12.3,921385,59.9,False,4,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 65,Candidate 5 (YSR),YSR,YSR,,84572,9.18,921385,58.3,False,5,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 66,Candidate 1 (INC),INC,INC,INDIA,380304,46.56,816734,74.1,True,1,17172,2.1,2024
Uttar Pradesh,Uttar Pradesh PC 66,Candidate 2 (BJP),BJP,BJP,NDA,363132,44.46,816734,68.3,False,2,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 66,Candidate 3 (OTH),OTH,OTH,,73296,8.97,816734,58.8,False,3,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 67,Candidate 1 (JDU),JDU,JDU,NDA,240763,39.0,617356,70.0,True,1,55546,9.0,2024
Uttar Pradesh,Uttar Pradesh PC 67,Candidate 2 (BJP),BJP,BJP,NDA,185217,30.0,617356,62.9,False,2,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 67,Candidate 3 (AIADMK),AIADMK,AIADMK,,156964,25.43,617356,58.2,False,3,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 67,Candidate 4 (INC),INC,INC,INDIA,34409,5.57,617356,74.3,False,4,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 68,Candidate 1 (YSR),YSR,YSR,,170596,21.44,795860,75.1,True,1,1004,0.13,2024
Uttar Pradesh,Uttar Pradesh PC 68,Candidate 2 (BRS),BRS,BRS,,169592,21.31,795860,56.8,False,2,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 68,Candidate 3 (INC),INC,INC,INDIA,168697,21.2,795860,63.0,False,3,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 68,Candidate 4 (BJP),BJP,BJP,NDA,149004,18.72,795860,74.4,False,4,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 68,Candidate 5 (OTH),OTH,OTH,,137968,17.34,795860,74.9,False,5,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 69,Candidate 1 (JDU),JDU,JDU,NDA,237157,49.63,477830,62.3,True,1,90231,18.88,2024
Uttar Pradesh,Uttar Pradesh PC 69,Candidate 2 (BJP),BJP,BJP,NDA,146926,30.75,477830,77.6,False,2,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 69,Candidate 3 (SP),SP,SP,INDIA,93745,19.62,477830,55.8,False,3,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 70,Candidate 1 (JDU),JDU,JDU,NDA,195139,31.22,624968,56.6,True,1,5683,0.91,2024
Uttar Pradesh,Uttar Pradesh PC 70,Candidate 2 (BJP),BJP,BJP,NDA,189456,30.31,624968,55.3,False,2,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 70,Candidate 3 (BRS),BRS,BRS,,167177,26.75,624968,66.1,False,3,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 70,Candidate 4 (DMK),DMK,DMK,INDIA,73194,11.71,624968,74.6,False,4,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 71,Candidate 1 (AIADMK),AIADMK,AIADMK,,262960,30.09,873901,67.0,True,1,2836,0.32,2024
Uttar Pradesh,Uttar Pradesh PC 71,Candidate 2 (SP),SP,SP,INDIA,260124,29.77,873901,57.3,False,2,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 71,Candidate 3 (DMK),DMK,DMK,INDIA,186187,21.31,873901,77.4,False,3,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 71,Candidate 4 (YSR),YSR,YSR,,118158,13.52,873901,55.1,False,4,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 71,Candidate 5 (BJP),BJP,BJP,NDA,46471,5.32,873901,67.5,False,5,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 72,Candidate 1 (BJP),BJP,BJP,NDA,133086,23.52,565789,75.5,True,1,6724,1.19,2024
Uttar Pradesh,Uttar Pradesh PC 72,Candidate 2 (IND),IND,IND,,126362,22.33,565789,68.0,False,2,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 72,Candidate 3 (SP),SP,SP,INDIA,123110,21.76,565789,69.6,False,3,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 72,Candidate 4 (INC),INC,INC,INDIA,117191,20.71,565789,63.8,False,4,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 72,Candidate 5 (TMC),TMC,TMC,INDIA,66038,11.67,565789,62.9,False,5,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 73,Candidate 1 (JDU),JDU,JDU,NDA,270923,38.68,700354,56.7,True,1,38662,5.52,2024
Uttar Pradesh,Uttar Pradesh PC 73,Candidate 2 (INC),INC,INC,INDIA,232261,33.16,700354,57.4,False,2,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 73,Candidate 3 (BJP),BJP,BJP,NDA,197169,28.15,700354,68.1,False,3,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 74,Candidate 1 (TMC),TMC,TMC,INDIA,286521,25.83,1109298,56.7,True,1,22171,2.0,2024
Uttar Pradesh,Uttar Pradesh PC 74,Candidate 2 (JDU),JDU,JDU,NDA,264350,23.83,1109298,76.2,False,2,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 74,Candidate 3 (INC),INC,INC,INDIA,263865,23.79,1109298,74.8,False,3,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 74,Candidate 4 (BJP),BJP,BJP,NDA,252239,22.74,1109298,62.1,False,4,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 74,Candidate 5 (DMK),DMK,DMK,INDIA,42320,3.82,1109298,75.9,False,5,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 75,Candidate 1 (BJP),BJP,BJP,NDA,471471,43.16,1092304,61.3,True,1,223155,20.43,2024
Uttar Pradesh,Uttar Pradesh PC 75,Candidate 2 (INC),INC,INC,INDIA,248316,22.73,1092304,64.0,False,2,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 75,Candidate 3 (TMC),TMC,TMC,INDIA,189541,17.35,1092304,64.3,False,3,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 75,Candidate 4 (SP),SP,SP,INDIA,182975,16.75,1092304,70.3,False,4,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 76,Candidate 1 (INC),INC,INC,INDIA,246332,31.61,779314,70.4,True,1,33212,4.26,2024
Uttar Pradesh,Uttar Pradesh PC 76,Candidate 2 (AIADMK),AIADMK,AIADMK,,213120,27.35,779314,63.6,False,2,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 76,Candidate 3 (BJP),BJP,BJP,NDA,168851,21.67,779314,63.3,False,3,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 76,Candidate 4 (TMC),TMC,TMC,INDIA,151009,19.38,779314,63.9,False,4,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 77,Candidate 1 (BRS),BRS,BRS,,232629,23.37,995620,70.1,True,1,27054,2.72,2024
Uttar Pradesh,Uttar Pradesh PC 77,Candidate 2 (JDU),JDU,JDU,NDA,205575,20.65,995620,77.0,False,2,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 77,Candidate 3 (BJP),BJP,BJP,NDA,192320,19.32,995620,70.1,False,3,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 77,Candidate 4 (AIADMK),AIADMK,AIADMK,,190003,19.08,995620,75.7,False,4,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 77,Candidate 5 (IND),IND,IND,,175091,17.59,995620,62.7,False,5,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 78,Candidate 1 (DMK),DMK,DMK,INDIA,153516,36.9,415983,56.1,True,1,21447,5.16,2024
Uttar Pradesh,Uttar Pradesh PC 78,Candidate 2 (IND),IND,IND,,132069,31.75,415983,57.0,False,2,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 78,Candidate 3 (BJP),BJP,BJP,NDA,130397,31.35,415983,71.1,False,3,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 79,Candidate 1 (DMK),DMK,DMK,INDIA,142654,34.97,407879,71.6,True,1,11176,2.74,2024
Uttar Pradesh,Uttar Pradesh PC 79,Candidate 2 (BJP),BJP,BJP,NDA,131478,32.23,407879,67.1,False,2,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 79,Candidate 3 (SP),SP,SP,INDIA,91337,22.39,407879,77.5,False,3,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 79,Candidate 4 (INC),INC,INC,INDIA,42408,10.4,407879,70.0,False,4,0,0,2024
Uttar Pradesh,Uttar Pradesh PC 80,Candidate 1 (BJP),BJP,BJP,NDA,955769,84.0,1137809,70.2,True,1,773730,68.0,2024
Uttar Pradesh,Uttar Pradesh PC 80,Candidate 2 (IND),IND,IND,,182039,16.0,1137809,55.5,False,2,0,0,2024
Maharashtra,Maharashtra PC 1,Candidate 1 (INC),INC,INC,INDIA,261960,44.52,588382,59.6,True,1,33647,5.72,2024
Maharashtra,Maharashtra PC 1,Candidate 2 (TMC),TMC,TMC,INDIA,228313,38.8,588382,65.5,False,2,0,0,2024
Maharashtra,Maharashtra PC 1,Candidate 3 (BJP),BJP,BJP,NDA,98108,16.67,588382,58.7,False,3,0,0,2024
Maharashtra,Maharashtra PC 2,Candidate 1 (SP),SP,SP,INDIA,311033,32.68,951625,62.2,True,1,69061,7.26,2024
Maharashtra,Maharashtra PC 2,Candidate 2 (DMK),DMK,DMK,INDIA,241972,25.43,951625,76.8,False,2,0,0,2024
Maharashtra,Maharashtra PC 2,Candidate 3 (JDU),JDU,JDU,NDA,147208,15.47,951625,74.0,False,3,0,0,2024
Maharashtra,Maharashtra PC 2,Candidate 4 (BJP),BJP,BJP,NDA,139654,14.68,951625,63.8,False,4,0,0,2024
Maharashtra,Maharashtra PC 2,Candidate 5 (OTH),OTH,OTH,,111755,11.74,951625,72.8,False,5,0,0,2024
Maharashtra,Maharashtra PC 3,Candidate 1 (INC),INC,INC,INDIA,668778,60.23,1110408,66.3,True,1,352039,31.7,2024
Maharashtra,Maharashtra PC 3,Candidate 2 (TMC),TMC,TMC,INDIA,316739,28.52,1110408,77.8,False,2,0,0,2024
Maharashtra,Maharashtra PC 3,Candidate 3 (JDU),JDU,JDU,NDA,124890,11.25,1110408,66.1,False,3,0,0,2024
Maharashtra,Maharashtra PC 4,Candidate 1 (TMC),TMC,TMC,INDIA,256369,34.86,735408,55.3,True,1,70364,9.57,2024
Maharashtra,Maharashtra PC 4,Candidate 2 (INC),INC,INC,INDIA,186005,25.29,735408,57.5,False,2,0,0,2024
Maharashtra,Maharashtra PC 4,Candidate 3 (BJP),BJP,BJP,NDA,149177,20.28,735408,78.0,False,3,0,0,2024
Maharashtra,Maharashtra PC 4,Candidate 4 (AIADMK),AIADMK,AIADMK,,143855,19.56,735408,65.5,False,4,0,0,2024
Maharashtra,Maharashtra PC 5,Candidate 1 (BJP),BJP,BJP,NDA,243735,42.26,576712,70.0,True,1,122212,21.19,2024
Maharashtra,Maharashtra PC 5,Candidate 2 (INC),INC,INC,INDIA,121523,21.07,576712,67.8,False,2,0,0,2024
Maharashtra,Maharashtra PC 5,Candidate 3 (JDU),JDU,JDU,NDA,116206,20.15,576712,68.3,False,3,0,0,2024
Maharashtra,Maharashtra PC 5,Candidate 4 (SP),SP,SP,INDIA,95246,16.52,576712,55.1,False,4,0,0,2024
Maharashtra,Maharashtra PC 6,Candidate 1 (YSR),YSR,YSR,,272863,27.04,1009001,74.5,True,1,4319,0.43,2024
Maharashtra,Maharashtra PC 6,Candidate 2 (DMK),DMK,DMK,INDIA,268544,26.61,1009001,68.8,False,2,0,0,2024
Maharashtra,Maharashtra PC 6,Candidate 3 (BJP),BJP,BJP,NDA,185878,18.42,1009001,70.1,False,3,0,0,2024
Maharashtra,Maharashtra PC 6,Candidate 4 (JDU),JDU,JDU,NDA,147545,14.62,1009001,61.7,False,4,0,0,2024
Maharashtra,Maharashtra PC 6,Candidate 5 (TMC),TMC,TMC,INDIA,134168,13.3,1009001,70.9,False,5,0,0,2024
Maharashtra,Maharashtra PC 7,Candidate 1 (SP),SP,SP,INDIA,172748,29.6,583656,65.0,True,1,30405,5.21,2024
Maharashtra,Maharashtra PC 7,Candidate 2 (BJP),BJP,BJP,NDA,142343,24.39,583656,74.4,False,2,0,0,2024
Maharashtra,Maharashtra PC 7,Candidate 3 (JDU),JDU,JDU,NDA,137210,23.51,583656,77.1,False,3,0,0,2024
Maharashtra,Maharashtra PC 7,Candidate 4 (AIADMK),AIADMK,AIADMK,,105703,18.11,583656,71.8,False,4,0,0,2024
Maharashtra,Maharashtra PC 7,Candidate 5 (OTH),OTH,OTH,,25649,4.39,583656,64.5,False,5,0,0,2024
Maharashtra,Maharashtra PC 8,Candidate 1 (BJP),BJP,BJP,NDA,342545,45.32,755888,70.7,True,1,25642,3.39,2024
Maharashtra,Maharashtra PC 8,Candidate 2 (OTH),OTH,OTH,,316903,41.92,755888,71.5,False,2,0,0,2024
Maharashtra,Maharashtra PC 8,Candidate 3 (SP),SP,SP,INDIA,96439,12.76,755888,57.5,False,3,0,0,2024
Maharashtra,Maharashtra PC 9,Candidate 1 (AIADMK),AIADMK,AIADMK,,353463,33.76,1046857,58.9,True,1,23230,2.22,2024
Maharashtra,Maharashtra PC 9,Candidate 2 (JDU),JDU,JDU,NDA,330233,31.55,1046857,69.0,False,2,0,0,2024
Maharashtra,Maharashtra PC 9,Candidate 3 (BJP),BJP,BJP,NDA,294711,28.15,1046857,75.1,False,3,0,0,2024
Maharashtra,Maharashtra PC 9,Candidate 4 (INC),INC,INC,INDIA,68448,6.54,1046857,74.8,False,4,0,0,2024
Maharashtra,Maharashtra PC 10,Candidate 1 (OTH),OTH,OTH,,373749,39.7,941497,59.7,True,1,27698,2.94,2024
Maharashtra,Maharashtra PC 10,Candidate 2 (TMC),TMC,TMC,INDIA,346051,36.76,941497,68.7,False,2,0,0,2024
Maharashtra,Maharashtra PC 10,Candidate 3 (BJP),BJP,BJP,NDA,181548,19.28,941497,76.4,False,3,0,0,2024
Maharashtra,Maharashtra PC 10,Candidate 4 (INC),INC,INC,INDIA,40147,4.26,941497,55.4,False,4,0,0,2024
Maharashtra,Maharashtra PC 11,Candidate 1 (TMC),TMC,TMC,INDIA,176477,42.59,414326,70.7,True,1,75210,18.15,2024
Maharashtra,Maharashtra PC 11,Candidate 2 (INC),INC,INC,INDIA,101267,24.44,414326,77.7,False,2,0,0,2024
Maharashtra,Maharashtra PC 11,Candidate 3 (DMK),DMK,DMK,INDIA,88133,21.27,414326,58.4,False,3,0,0,2024
Maharashtra,Maharashtra PC 11,Candidate 4 (BJP),BJP,BJP,NDA,48448,11.69,414326,73.1,False,4,0,0,2024
Maharashtra,Maharashtra PC 12,Candidate 1 (BJP),BJP,BJP,NDA,241250,30.55,789571,64.2,True,1,40700,5.15,2024
Maharashtra,Maharashtra PC 12,Candidate 2 (JDU),JDU,JDU,NDA,200550,25.4,789571,57.7,False,2,0,0,2024
Maharashtra,Maharashtra PC 12,Candidate 3 (YSR),YSR,YSR,,176397,22.34,789571,70.8,False,3,0,0,2024
Maharashtra,Maharashtra PC 12,Candidate 4 (TMC),TMC,TMC,INDIA,171372,21.7,789571,55.2,False,4,0,0,2024
Maharashtra,Maharashtra PC 13,Candidate 1 (OTH),OTH,OTH,,232421,48.22,481994,59.0,True,1,90091,18.69,2024
Maharashtra,Maharashtra PC 13,Candidate 2 (INC),INC,INC,INDIA,142330,29.53,481994,67.3,False,2,0,0,2024
Maharashtra,Maharashtra PC 13,Candidate 3 (IND),IND,IND,,76169,15.8,481994,58.0,False,3,0,0,2024
Maharashtra,Maharashtra PC 13,Candidate 4 (SP),SP,SP,INDIA,31072,6.45,481994,63.0,False,4,0,0,2024
Maharashtra,Maharashtra PC 14,Candidate 1 (SP),SP,SP,INDIA,227869,40.7,559898,67.9,True,1,37493,6.7,2024
Maharashtra,Maharashtra PC 14,Candidate 2 (BJP),BJP,BJP,NDA,190376,34.0,559898,65.5,False,2,0,0,2024
Maharashtra,Maharashtra PC 14,Candidate 3 (INC),INC,INC,INDIA,83695,14.95,559898,65.1,False,3,0,0,2024
Maharashtra,Maharashtra PC 14,Candidate 4 (TMC),TMC,TMC,INDIA,57955,10.35,559898,57.9,False,4,0,0,2024
Maharashtra,Maharashtra PC 15,Candidate 1 (INC),INC,INC,INDIA,175271,40.6,431679,70.8,True,1,59145,13.7,2024
Maharashtra,Maharashtra PC 15,Candidate 2 (OTH),OTH,OTH,,116126,26.9,431679,72.5,False,2,0,0,2024
Maharashtra,Maharashtra PC 15,Candidate 3 (BJP),BJP,BJP,NDA,114724,26.58,431679,58.0,False,3,0,0,2024
Maharashtra,Maharashtra PC 15,Candidate 4 (TDP),TDP,TDP,NDA,25556,5.92,431679,70.5,False,4,0,0,2024
Maharashtra,Maharashtra PC 16,Candidate 1 (BJP),BJP,BJP,NDA,250944,36.66,684596,70.6,True,1,24285,3.55,2024
Maharashtra,Maharashtra PC 16,Candidate 2 (OTH),OTH,OTH,,226659,33.11,684596,71.8,False,2,0,0,2024
Maharashtra,Maharashtra PC 16,Candidate 3 (SP),SP,SP,INDIA,206992,30.24,684596,68.4,False,3,0,0,2024
Maharashtra,Maharashtra PC 17,Candidate 1 (INC),INC,INC,INDIA,500116,44.43,1125557,62.5,True,1,319987,28.43,2024
Maharashtra,Maharashtra PC 17,Candidate 2 (BJP),BJP,BJP,NDA,180129,16.0,1125557,75.1,False,2,0,0,2024
Maharashtra,Maharashtra PC 17,Candidate 3 (JDU),JDU,JDU,NDA,165405,14.7,1125557,69.0,False,3,0,0,2024
Maharashtra,Maharashtra PC 17,Candidate 4 (IND),IND,IND,,154199,13.7,1125557,71.9,False,4,0,0,2024
Maharashtra,Maharashtra PC 17,Candidate 5 (AIADMK),AIADMK,AIADMK,,125705,11.17,1125557,72.3,False,5,0,0,2024
Maharashtra,Maharashtra PC 18,Candidate 1 (AIADMK),AIADMK,AIADMK,,240927,24.7,975304,63.9,True,1,18631,1.91,2024
Maharashtra,Maharashtra PC 18,Candidate 2 (BJP),BJP,BJP,NDA,222296,22.79,975304,69.1,False,2,0,0,2024
Maharashtra,Maharashtra PC 18,Candidate 3 (INC),INC,INC,INDIA,199387,20.44,975304,61.4,False,3,0,0,2024
Maharashtra,Maharashtra PC 18,Candidate 4 (TMC),TMC,TMC,INDIA,181997,18.66,975304,58.6,False,4,0,0,2024
Maharashtra,Maharashtra PC 18,Candidate 5 (DMK),DMK,DMK,INDIA,130694,13.4,975304,66.7,False,5,0,0,2024
